id,stage,record_type,prompt,response,text,source_basis,source_url,quality_score,dataset_version
123,문제 정의,교정형,,,막연한 기대를 적기보다 시간이나 비용이 낭비되는 과정을 관찰 가능한 행동과 발생 빈도으로 바꿔 표현하세요.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
124,문제 정의,교정형,,,막연한 기대를 적기보다 문제가 발생하는 구체적인 상황을 관찰 가능한 행동과 실수나 실패의 빈도으로 바꿔 표현하세요.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
125,문제 정의,교정형,,,막연한 기대를 적기보다 기존 방식이 실패하는 지점을 관찰 가능한 행동과 손실되는 시간으로 바꿔 표현하세요.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
126,고객 정의,설명형,,,고객 정의 단계에서는 첫 번째 유료 고객을 중심으로 연령과 직업을 설명해야 합니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
127,고객 정의,설명형,,,고객 정의 단계에서는 가장 절박한 사용자을 중심으로 현재 사용하는 대안을 설명해야 합니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
128,고객 정의,설명형,,,고객 정의 단계에서는 초기 도입 가능성이 높은 고객을 중심으로 서비스를 찾는 경로을 설명해야 합니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
129,고객 정의,설명형,,,고객 정의 단계에서는 반복 사용 가능성이 높은 고객을 중심으로 문제가 생기는 생활 맥락을 설명해야 합니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
130,고객 정의,설명형,,,고객 정의 단계에서는 의사결정 권한을 가진 구매자을 중심으로 구매를 결정하는 기준을 설명해야 합니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
131,고객 정의,설명형,,,고객 정의의 핵심은 가장 절박한 사용자과 관련된 지불 의사을 구체적인 근거로 보여주는 것입니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
132,고객 정의,설명형,,,고객 정의의 핵심은 초기 도입 가능성이 높은 고객과 관련된 접근 가능성을 구체적인 근거로 보여주는 것입니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
133,고객 정의,설명형,,,고객 정의의 핵심은 반복 사용 가능성이 높은 고객과 관련된 사용 빈도을 구체적인 근거로 보여주는 것입니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
134,고객 정의,설명형,,,고객 정의의 핵심은 의사결정 권한을 가진 구매자과 관련된 문제 인식 수준을 구체적인 근거로 보여주는 것입니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
135,고객 정의,설명형,,,고객 정의의 핵심은 첫 번째 유료 고객과 관련된 전환 가능성을 구체적인 근거로 보여주는 것입니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
136,고객 정의,설명형,,,초기 도입 가능성이 높은 고객을 명확히 하면 고객 정의 내용이 추상적인 주장보다 설득력 있는 구조가 됩니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
137,고객 정의,설명형,,,반복 사용 가능성이 높은 고객을 명확히 하면 고객 정의 내용이 추상적인 주장보다 설득력 있는 구조가 됩니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
138,고객 정의,설명형,,,의사결정 권한을 가진 구매자을 명확히 하면 고객 정의 내용이 추상적인 주장보다 설득력 있는 구조가 됩니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
139,고객 정의,설명형,,,첫 번째 유료 고객을 명확히 하면 고객 정의 내용이 추상적인 주장보다 설득력 있는 구조가 됩니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
140,고객 정의,설명형,,,가장 절박한 사용자을 명확히 하면 고객 정의 내용이 추상적인 주장보다 설득력 있는 구조가 됩니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
141,고객 정의,설명형,,,고객 정의에서는 구매를 결정하는 기준과 전환 가능성을 연결해 독자가 한 번에 이해하도록 구성해야 합니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
142,고객 정의,설명형,,,고객 정의에서는 연령과 직업과 지불 의사을 연결해 독자가 한 번에 이해하도록 구성해야 합니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
143,고객 정의,설명형,,,고객 정의에서는 현재 사용하는 대안과 접근 가능성을 연결해 독자가 한 번에 이해하도록 구성해야 합니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
144,고객 정의,설명형,,,고객 정의에서는 서비스를 찾는 경로과 사용 빈도을 연결해 독자가 한 번에 이해하도록 구성해야 합니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
145,고객 정의,설명형,,,고객 정의에서는 문제가 생기는 생활 맥락과 문제 인식 수준을 연결해 독자가 한 번에 이해하도록 구성해야 합니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
146,고객 정의,설명형,,,의사결정 권한을 가진 구매자에 대한 설명은 서비스를 찾는 경로에서 시작해 접근 가능성으로 마무리하는 것이 좋습니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
147,고객 정의,설명형,,,첫 번째 유료 고객에 대한 설명은 문제가 생기는 생활 맥락에서 시작해 사용 빈도으로 마무리하는 것이 좋습니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
148,고객 정의,설명형,,,가장 절박한 사용자에 대한 설명은 구매를 결정하는 기준에서 시작해 문제 인식 수준으로 마무리하는 것이 좋습니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
149,고객 정의,설명형,,,초기 도입 가능성이 높은 고객에 대한 설명은 연령과 직업에서 시작해 전환 가능성으로 마무리하는 것이 좋습니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
150,고객 정의,설명형,,,반복 사용 가능성이 높은 고객에 대한 설명은 현재 사용하는 대안에서 시작해 지불 의사으로 마무리하는 것이 좋습니다.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
151,고객 정의,질문형,,,"첫 번째 유료 고객은 누구이며, 연령과 직업에서 어떤 선택을 하고 있나요?",초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
152,고객 정의,질문형,,,"가장 절박한 사용자은 누구이며, 현재 사용하는 대안에서 어떤 선택을 하고 있나요?",초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
153,고객 정의,질문형,,,"초기 도입 가능성이 높은 고객은 누구이며, 서비스를 찾는 경로에서 어떤 선택을 하고 있나요?",초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
154,고객 정의,질문형,,,"반복 사용 가능성이 높은 고객은 누구이며, 문제가 생기는 생활 맥락에서 어떤 선택을 하고 있나요?",초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
155,고객 정의,질문형,,,"의사결정 권한을 가진 구매자은 누구이며, 구매를 결정하는 기준에서 어떤 선택을 하고 있나요?",초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
156,고객 정의,질문형,,,고객 정의를 설명하기 위해 확인해야 할 지불 의사은 무엇인가요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
157,고객 정의,질문형,,,고객 정의를 설명하기 위해 확인해야 할 접근 가능성은 무엇인가요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
158,고객 정의,질문형,,,고객 정의를 설명하기 위해 확인해야 할 사용 빈도은 무엇인가요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
159,고객 정의,질문형,,,고객 정의를 설명하기 위해 확인해야 할 문제 인식 수준은 무엇인가요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
160,고객 정의,질문형,,,고객 정의를 설명하기 위해 확인해야 할 전환 가능성은 무엇인가요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
161,고객 정의,질문형,,,현재 사용하는 대안을 실제 사례로 보여줄 수 있나요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
162,고객 정의,질문형,,,서비스를 찾는 경로을 실제 사례로 보여줄 수 있나요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
163,고객 정의,질문형,,,문제가 생기는 생활 맥락을 실제 사례로 보여줄 수 있나요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
164,고객 정의,질문형,,,구매를 결정하는 기준을 실제 사례로 보여줄 수 있나요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
165,고객 정의,질문형,,,연령과 직업을 실제 사례로 보여줄 수 있나요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
166,고객 정의,질문형,,,반복 사용 가능성이 높은 고객에 관한 가정 중 고객이나 데이터로 확인한 내용은 무엇인가요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
167,고객 정의,질문형,,,의사결정 권한을 가진 구매자에 관한 가정 중 고객이나 데이터로 확인한 내용은 무엇인가요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
168,고객 정의,질문형,,,첫 번째 유료 고객에 관한 가정 중 고객이나 데이터로 확인한 내용은 무엇인가요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
169,고객 정의,질문형,,,가장 절박한 사용자에 관한 가정 중 고객이나 데이터로 확인한 내용은 무엇인가요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
170,고객 정의,질문형,,,초기 도입 가능성이 높은 고객에 관한 가정 중 고객이나 데이터로 확인한 내용은 무엇인가요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
171,고객 정의,질문형,,,접근 가능성이 개선되면 고객에게 어떤 변화가 생기나요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
172,고객 정의,질문형,,,사용 빈도이 개선되면 고객에게 어떤 변화가 생기나요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
173,고객 정의,질문형,,,문제 인식 수준이 개선되면 고객에게 어떤 변화가 생기나요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
174,고객 정의,질문형,,,전환 가능성이 개선되면 고객에게 어떤 변화가 생기나요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
175,고객 정의,질문형,,,지불 의사이 개선되면 고객에게 어떤 변화가 생기나요?,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
176,고객 정의,피드백형,,,현재 고객 정의 설명은 범위가 넓습니다. 첫 번째 유료 고객과 연령과 직업을 기준으로 더 좁혀보세요.,초기 합성 데이터: IR 8단계와 5개 문장 유형을 균형 구성,,3,initial synthetic
